id,comuna,n,date,address,address2,empty_address,lat,lon,aprox,region,zoom
,Porvenir,3,4/5/2020,"Porvenir, Region de Magallanes, Chile","Porvenir,+Region+de+Magallanes,+Chile",0,-53.2937334,-70.3787038,0,Magallanes,7
,Tolten,7,4/12/2020,"Tolten, Region de Araucania, Chile","Tolten,+Region+de+Araucania,+Chile",0,-39.1769265,-73.1681231,0,Araucania,
175,Punta Arenas,203,4/5/2020,"Punta Arenas, Region de Magallanes, Chile","Punta+Arenas,+Region+de+Magallanes,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,7
243,San Pedro de la Paz,71,4/7/2020,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,-36.8305354,-73.1167368,0,Biobio,
101,Cauquenes,4,4/5/2020,"Cauquenes, Region del Maule, Chile","Cauquenes,+Region+del+Maule,+Chile",0,-35.9676285,-72.3222331,0,Maule,10
,Traiguen,2,4/12/2020,"Traiguen, Region de Araucania, Chile","Traiguen,+Region+de+Araucania,+Chile",0,-38.2499823,-72.6920548,0,Araucania,
,Victoria,15,4/9/2020,"Victoria, Region de Araucania, Chile","Victoria,+Region+de+Araucania,+Chile",0,-38.2326538,-72.3515084,0,Araucania,
103,Colbun,5,4/5/2020,"Colbun, Region del Maule, Chile","Colbun,+Region+del+Maule,+Chile",0,-35.699248,-71.4146915,0,Maule,10
131,Santa Barbara,3,4/7/2020,"Santa Barbara, Region del Biobio, Chile","Santa+Barbara,+Region+del+Biobio,+Chile",0,-37.6667,-72.0167,1,Biobio,10
,Constitucion,1,4/5/2020,"Constitucion, Region del Maule, Chile","Constitucion,+Region+del+Maule,+Chile",0,-35.3321393,-72.4324079,1,Maule,10
,Victoria,15,4/12/2020,"Victoria, Region de Araucania, Chile","Victoria,+Region+de+Araucania,+Chile",0,-38.2326538,-72.3515084,0,Araucania,
247,Talcahuano,45,4/7/2020,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,-36.7247834,-73.1169808,0,Biobio,
92,Curico,13,4/5/2020,"Curico, Region del Maule, Chile","Curico,+Region+del+Maule,+Chile",0,-34.9779853,-71.2528803,0,Maule,10
,Vilcun,20,4/9/2020,"Vilcun, Region de Araucania, Chile","Vilcun,+Region+de+Araucania,+Chile",0,-38.6677187,-72.2244406,0,Araucania,
93,Linares,11,4/5/2020,"Linares, Region del Maule, Chile","Linares,+Region+del+Maule,+Chile",0,-35.846407,-71.5996137,0,Maule,10
248,Tirua,4,4/7/2020,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,-38.3419149,-73.495516,0,Biobio,
102,Longavi,1,4/5/2020,"Longavi, Region del Maule, Chile","Longavi,+Region+del+Maule,+Chile",0,-35.9636265,-71.6831251,1,Maule,10
,Vilcun,24,4/12/2020,"Vilcun, Region de Araucania, Chile","Vilcun,+Region+de+Araucania,+Chile",0,-38.6677187,-72.2244406,0,Araucania,
99,Maule,2,4/5/2020,"Maule, Region del Maule, Chile","Maule,+Region+del+Maule,+Chile",0,-35.5163603,-71.5723953,1,Maule,10
249,Tome,30,4/7/2020,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,-36.6131562,-72.9588593,0,Biobio,
97,Molina,2,4/5/2020,"Molina, Region del Maule, Chile","Molina,+Region+del+Maule,+Chile",0,-35.1164987,-71.2829759,1,Maule,10
,Villarrica,15,4/9/2020,"Villarrica, Region de Araucania, Chile","Villarrica,+Region+de+Araucania,+Chile",0,-39.2820124,-72.2307798,0,Araucania,
94,Parral,4,4/5/2020,"Parral, Region del Maule, Chile","Parral,+Region+del+Maule,+Chile",0,-36.1406484,-71.8227528,0,Maule,10
251,Yumbel,5,4/7/2020,"Yumbel, Region de Biobio, Chile","Yumbel,+Region+de+Biobio,+Chile",0,-37.0833,-72.5667,0,Biobio,
100,Pelluhue,2,4/5/2020,"Pelluhue, Region del Maule, Chile","Pelluhue,+Region+del+Maule,+Chile",0,-35.8141512,-72.5749979,1,Maule,10
,Villarrica,18,4/12/2020,"Villarrica, Region de Araucania, Chile","Villarrica,+Region+de+Araucania,+Chile",0,-39.2820124,-72.2307798,0,Araucania,
,Rauco,1,4/5/2020,"Rauco, Region del Maule, Chile","Rauco,+Region+del+Maule,+Chile",0,-34.9251155,-71.3234265,1,Maule,10
33,Coquimbo,19,4/7/2020,"Coquimbo, Region de Coquimbo, Chile","Coquimbo,+Region+de+Coquimbo,+Chile",0,-29.9590009,-71.3389183,0,Coquimbo,
98,Rio Claro,1,4/5/2020,"Rio Claro, Region del Maule, Chile","Rio+Claro,+Region+del+Maule,+Chile",0,-35.2808267,-71.2599507,1,Maule,10
,Arica,87,4/9/2020,"Arica, Region de Arica y Parinacota, Chile","Arica,+Region+de+Arica+y+Parinacota,+Chile",0,-18.4782534,-70.3125988,0,Arica y Parinacota,
96,Romeral,1,4/5/2020,"Romeral, Region del Maule, Chile","Romeral,+Region+del+Maule,+Chile",0,-34.933333,-71.316667,1,Maule,10
34,Illapel,12,4/7/2020,"Illapel, Region de Coquimbo, Chile","Illapel,+Region+de+Coquimbo,+Chile",0,-31.6308,-71.1653,0,Coquimbo,
,Sagrada Familia,1,4/5/2020,"Sagrada Familia, Region del Maule, Chile","Sagrada+Familia,+Region+del+Maule,+Chile",0,-34.9973873,-71.346005,1,Maule,10
,Arica,115,4/12/2020,"Arica, Region de Arica y Parinacota, Chile","Arica,+Region+de+Arica+y+Parinacota,+Chile",0,-18.4782534,-70.3125988,0,Arica y Parinacota,
104,San Javier,7,4/5/2020,"San Javier, Region del Maule, Chile","San+Javier,+Region+del+Maule,+Chile",0,-35.595683,-71.7411256,0,Maule,10
36,La Serena,12,4/7/2020,"La Serena, Region de Coquimbo, Chile","La+Serena,+Region+de+Coquimbo,+Chile",0,-29.9026691,-71.2519374,0,Coquimbo,
,San Rafael,1,4/5/2020,"San Rafael, Region del Maule, Chile","San+Rafael,+Region+del+Maule,+Chile",0,-35.3074391,-71.5322534,1,Maule,10
,Copiapo,8,4/9/2020,"Copiapo, Region de Atacama, Chile","Copiapo,+Region+de+Atacama,+Chile",0,-27.3665763,-70.3321587,0,Atacama,
95,Talca,48,4/5/2020,"Talca, Region del Maule, Chile","Talca,+Region+del+Maule,+Chile",0,-35.4232444,-71.6484804,0,Maule,10
62,Los Vilos,1,4/7/2020,"Los Vilos, Region de Coquimbo, Chile","Los+Vilos,+Region+de+Coquimbo,+Chile",0,-31.9121865,-71.5112017,0,Coquimbo,10
1,Buin,20,4/5/2020,"Buin, Region Metropolitana, Chile","Buin,+Region+Metropolitana,+Chile",0,-33.7313897,-70.742431,0,Metropolitana,10
,Copiapo,8,4/12/2020,"Copiapo, Region de Atacama, Chile","Copiapo,+Region+de+Atacama,+Chile",0,-27.3665763,-70.3321587,0,Atacama,
39,Ovalle,7,4/7/2020,"Ovalle, Region de Coquimbo, Chile","Ovalle,+Region+de+Coquimbo,+Chile",0,-30.604304,-71.1969882,0,Coquimbo,
2,Calera de Tango,7,4/5/2020,"Calera de Tango, Region Metropolitana, Chile","Calera+de+Tango,+Region+Metropolitana,+Chile",0,-33.6291031,-70.7686968,0,Metropolitana,10
,Diego de Almagro,1,4/9/2020,"Diego de Almagro, Region de Atacama, Chile","Diego+de+Almagro,+Region+de+Atacama,+Chile",0,-26.3902488,-70.0475302,0,Atacama,
3,Cerrillos,5,4/5/2020,"Cerrillos, Region Metropolitana, Chile","Cerrillos,+Region+Metropolitana,+Chile",0,-33.5022166,-70.7476042,0,Metropolitana,10
60,Rio Hurtado,1,4/7/2020,"Rio Hurtado, Region de Coquimbo, Chile","Rio+Hurtado,+Region+de+Coquimbo,+Chile",0,-30.266667,-70.666667,0,Coquimbo,10
4,Cerro Navia,31,4/5/2020,"Cerro Navia, Region Metropolitana, Chile","Cerro+Navia,+Region+Metropolitana,+Chile",0,-33.4218958,-70.7404531,0,Metropolitana,10
,Diego de Almagro,1,4/12/2020,"Diego de Almagro, Region de Atacama, Chile","Diego+de+Almagro,+Region+de+Atacama,+Chile",0,-26.3902488,-70.0475302,0,Atacama,
43,Salamanca,4,4/7/2020,"Salamanca, Region de Coquimbo, Chile","Salamanca,+Region+de+Coquimbo,+Chile",0,-31.782493,-70.9607105,0,Coquimbo,
5,Colina,50,4/5/2020,"Colina, Region Metropolitana, Chile","Colina,+Region+Metropolitana,+Chile",0,-33.2045451,-70.6759654,0,Metropolitana,10
,Tierra Amarilla,4,4/9/2020,"Tierra Amarilla, Region de Atacama, Chile","Tierra+Amarilla,+Region+de+Atacama,+Chile",0,-27.4671706,-70.2652196,0,Atacama,
6,Conchali,32,4/5/2020,"Conchali, Region Metropolitana, Chile","Conchali,+Region+Metropolitana,+Chile",0,-33.3846893,-70.6800213,0,Metropolitana,10
297,Calbuco,5,4/7/2020,"Calbuco, Region de Los Lagos, Chile","Calbuco,+Region+de+Los+Lagos,+Chile",0,-41.7720156,-73.1327093,0,Los Lagos,
7,Curacavi,8,4/5/2020,"Curacavi, Region Metropolitana, Chile","Curacavi,+Region+Metropolitana,+Chile",0,-33.4009037,-71.1267263,0,Metropolitana,10
,Tierra Amarilla,4,4/12/2020,"Tierra Amarilla, Region de Atacama, Chile","Tierra+Amarilla,+Region+de+Atacama,+Chile",0,-27.4671706,-70.2652196,0,Atacama,
8,El Bosque,37,4/5/2020,"El Bosque, Region Metropolitana, Chile","El+Bosque,+Region+Metropolitana,+Chile",0,-33.5589761,-70.6787503,0,Metropolitana,10
298,Castro,6,4/7/2020,"Castro, Region de Los Lagos, Chile","Castro,+Region+de+Los+Lagos,+Chile",0,-42.4801402,-73.7624137,0,Los Lagos,
45,El Monte,5,4/5/2020,"El Monte, Region Metropolitana, Chile","El+Monte,+Region+Metropolitana,+Chile",0,-33.6815281,-70.9853968,1,Metropolitana,10
,Aysen,4,4/9/2020,"Aisen, Region de Aysen, Chile","Aisen,+Region+de+Aysen,+Chile",0,-45.9864001,-73.7669461,0,Aysen,
9,Estacion Central,36,4/5/2020,"Estacion Central, Region Metropolitana, Chile","Estacion+Central,+Region+Metropolitana,+Chile",0,-33.4619178,-70.6985099,0,Metropolitana,10
,Chaiten,1,4/7/2020,"Chaiten, Region de los Lagos, Chile","Chaiten,+Region+de+los+Lagos,+Chile",0,-42.9852613,-73.7329026,1,Los Lagos,9
10,Huechuraba,32,4/5/2020,"Huechuraba, Region Metropolitana, Chile","Huechuraba,+Region+Metropolitana,+Chile",0,-33.3742128,-70.6367425,0,Metropolitana,10
,Aysen,3,4/12/2020,"Aisen, Region de Aysen, Chile","Aisen,+Region+de+Aysen,+Chile",0,-45.9864001,-73.7669461,0,Aysen,
169,Hualaiuhue,1,4/7/2020,"Hualaiuhue, Region de los Lagos, Chile","Hualaiuhue,+Region+de+los+Lagos,+Chile",0,-42.1,-72.416667,1,Los Lagos,9
11,Independencia,26,4/5/2020,"Independencia, Region Metropolitana, Chile","Independencia,+Region+Metropolitana,+Chile",0,-33.4155974,-70.6642603,0,Metropolitana,10
,Chile Chico,1,4/12/2020,"Chile Chico, Region de Aysen, Chile","Chile+Chico,+Region+de+Aysen,+Chile",0,-46.5422438,-71.7321163,0,Aysen,
,Coyhaique,3,4/9/2020,"Coyhaique, Region de Aysen, Chile","Coyhaique,+Region+de+Aysen,+Chile",0,-45.5712254,-72.068265,0,Aysen,
167,Los Muermos,1,4/7/2020,"Los Muermos, Region de los Lagos, Chile","Los+Muermos,+Region+de+los+Lagos,+Chile",0,-41.3994093,-73.4649905,1,Los Lagos,9
,Isla de Maipo,4,4/5/2020,"Isla de Maipo, Region Metropolitana, Chile","Isla+de+Maipo,+Region+Metropolitana,+Chile",0,-33.7422579,-70.9267617,0,Metropolitana,10
,Coyhaique,2,4/12/2020,"Coyhaique, Region de Aysen, Chile","Coyhaique,+Region+de+Aysen,+Chile",0,-45.5712254,-72.068265,0,Aysen,
311,Osorno,207,4/7/2020,"Osorno, Region de Los Lagos, Chile","Osorno,+Region+de+Los+Lagos,+Chile",0,-40.5761897,-73.1149469,0,Los Lagos,
12,La Cisterna,20,4/5/2020,"La Cisterna, Region Metropolitana, Chile","La+Cisterna,+Region+Metropolitana,+Chile",0,-33.5264495,-70.6613511,0,Metropolitana,10
,Tortel,1,4/12/2020,"Tortel, Region de Aysen, Chile","Tortel,+Region+de+Aysen,+Chile",0,-47.7995838,-73.54822,0,Aysen,
,Alto Biobio,0,4/9/2020,"Alto Biobio, Region del Biobio, Chile","Alto+Biobio,+Region+del+Biobio,+Chile",0,-38.05,-71.316667,0,Biobio,
13,La Florida,91,4/5/2020,"La Florida, Region Metropolitana, Chile","La+Florida,+Region+Metropolitana,+Chile",0,-33.5226882,-70.5987142,0,Metropolitana,10
313,Puerto Montt,37,4/7/2020,"Puerto Montt, Region de Los Lagos, Chile","Puerto+Montt,+Region+de+Los+Lagos,+Chile",0,-41.468917,-72.9411364,0,Los Lagos,
14,La Granja,24,4/5/2020,"La Granja, Region Metropolitana, Chile","La+Granja,+Region+Metropolitana,+Chile",0,-33.5377931,-70.620678,0,Metropolitana,10
,Alto Biobio,0,4/12/2020,"Alto Biobio, Region del Biobio, Chile","Alto+Biobio,+Region+del+Biobio,+Chile",0,-38.05,-71.316667,0,Biobio,
,La Pintana,18,4/5/2020,"La Pintana, Region Metropolitana, Chile","La+Pintana,+Region+Metropolitana,+Chile",0,-33.5914602,-70.6733361,0,Metropolitana,10
165,Puerto Octay,1,4/7/2020,"Puerto Octay, Region de los Lagos, Chile","Puerto+Octay,+Region+de+los+Lagos,+Chile",0,-40.9768373,-72.8819616,1,Los Lagos,9
15,La Reina,35,4/5/2020,"La Reina, Region Metropolitana, Chile","La+Reina,+Region+Metropolitana,+Chile",0,-33.4411269,-70.5340591,0,Metropolitana,10
,Arauco,6,4/9/2020,"Arauco, Region de Biobio, Chile","Arauco,+Region+de+Biobio,+Chile",0,-37.2457765,-73.3166644,0,Biobio,
166,Puerto Varas,4,4/7/2020,"Puerto Varas, Region de los Lagos, Chile","Puerto+Varas,+Region+de+los+Lagos,+Chile",0,-41.3167,-72.9833,0,Los Lagos,9
16,Lampa,14,4/5/2020,"Lampa, Region Metropolitana, Chile","Lampa,+Region+Metropolitana,+Chile",0,-33.2827093,-70.879328,0,Metropolitana,10
317,Purranque,11,4/7/2020,"Purranque, Region de Los Lagos, Chile","Purranque,+Region+de+Los+Lagos,+Chile",0,-40.9084312,-73.1661093,0,Los Lagos,
17,Las Condes,258,4/5/2020,"Las Condes, Region Metropolitana, Chile","Las+Condes,+Region+Metropolitana,+Chile",0,-33.4079424,-70.5451063,0,Metropolitana,10
,Arauco,6,4/12/2020,"Arauco, Region de Biobio, Chile","Arauco,+Region+de+Biobio,+Chile",0,-37.2457765,-73.3166644,0,Biobio,
18,Lo Barnechea,97,4/5/2020,"Lo Barnechea, Region Metropolitana, Chile","Lo+Barnechea,+Region+Metropolitana,+Chile",0,-33.352669,-70.518517,0,Metropolitana,10
164,Puyehue,1,4/7/2020,"Puyehue, Region de los Lagos, Chile","Puyehue,+Region+de+los+Lagos,+Chile",0,-40.6833658,-72.6015589,1,Los Lagos,9
19,Lo Espejo,15,4/5/2020,"Lo Espejo, Region Metropolitana, Chile","Lo+Espejo,+Region+Metropolitana,+Chile",0,-33.5220498,-70.690565,0,Metropolitana,10
170,Quinchao,1,4/7/2020,"Quinchao, Region de los Lagos, Chile","Quinchao,+Region+de+los+Lagos,+Chile",0,-42.5381325,-73.4187729,1,Los Lagos,9
20,Lo Prado,25,4/5/2020,"Lo Prado, Region Metropolitana, Chile","Lo+Prado,+Region+Metropolitana,+Chile",0,-33.4442688,-70.7233493,0,Metropolitana,10
,Cabrero,4,4/9/2020,"Cabrero, Region de Biobio, Chile","Cabrero,+Region+de+Biobio,+Chile",0,-37.0332999,-72.4,0,Biobio,
,Rio Negro,1,4/7/2020,"Rio Negro, Region de los Lagos, Chile","Rio+Negro,+Region+de+los+Lagos,+Chile",0,-40.7832828,-73.2420548,1,Los Lagos,9
21,Macul,34,4/5/2020,"Macul, Region Metropolitana, Chile","Macul,+Region+Metropolitana,+Chile",0,-33.4851471,-70.5992005,0,Metropolitana,10
,Cabrero,7,4/12/2020,"Cabrero, Region de Biobio, Chile","Cabrero,+Region+de+Biobio,+Chile",0,-37.0332999,-72.4,0,Biobio,
324,San Juan de la Costa,11,4/7/2020,"San Juan de la Costa, Region de Los Lagos, Chile","San+Juan+de+la+Costa,+Region+de+Los+Lagos,+Chile",0,-40.516667,-73.4,0,Los Lagos,
22,Maipu,83,4/5/2020,"Maipu, Region Metropolitana, Chile","Maipu,+Region+Metropolitana,+Chile",0,-33.5105866,-70.7572607,0,Metropolitana,10
,Chiguayante,40,4/9/2020,"Chiguayante, Region de Biobio, Chile","Chiguayante,+Region+de+Biobio,+Chile",0,-36.9532201,-73.0173901,0,Biobio,
23,Melipilla,11,4/5/2020,"Melipilla, Region Metropolitana, Chile","Melipilla,+Region+Metropolitana,+Chile",0,-33.6858668,-71.2180485,0,Metropolitana,10
325,San Pablo,6,4/7/2020,"San Pablo, Region de Los Lagos, Chile","San+Pablo,+Region+de+Los+Lagos,+Chile",0,-40.4124926,-73.0124926,0,Los Lagos,
24,Nunoa,107,4/5/2020,"Nunoa, Region Metropolitana, Chile","Nunoa,+Region+Metropolitana,+Chile",0,-33.4566678,-70.5978415,0,Metropolitana,10
,Chiguayante,41,4/12/2020,"Chiguayante, Region de Biobio, Chile","Chiguayante,+Region+de+Biobio,+Chile",0,-36.9532201,-73.0173901,0,Biobio,
25,Padre Hurtado,16,4/5/2020,"Padre Hurtado, Region Metropolitana, Chile","Padre+Hurtado,+Region+Metropolitana,+Chile",0,-33.5695362,-70.8156717,0,Metropolitana,10
285,Futrono,5,4/7/2020,"Futrono, Region de Los Rios, Chile","Futrono,+Region+de+Los+Rios,+Chile",0,-40.1245411,-72.3808496,0,Los Rios,
44,Paine,3,4/5/2020,"Paine, Region Metropolitana, Chile","Paine,+Region+Metropolitana,+Chile",0,-33.8086235,-70.7392929,1,Metropolitana,10
,Concepcion,81,4/9/2020,"Concepcion, Region de Biobio, Chile","Concepcion,+Region+de+Biobio,+Chile",0,-36.8201352,-73.0443904,0,Biobio,
26,Pedro Aguirre Cerda,16,4/5/2020,"Pedro Aguirre Cerda, Region Metropolitana, Chile","Pedro+Aguirre+Cerda,+Region+Metropolitana,+Chile",0,-33.4940901,-70.6765026,0,Metropolitana,10
286,La Union,18,4/7/2020,"La Union, Region de Los Rios, Chile","La+Union,+Region+de+Los+Rios,+Chile",0,-40.2952749,-73.079328,0,Los Rios,
27,Penaflor,18,4/5/2020,"Penaflor, Region Metropolitana, Chile","Penaflor,+Region+Metropolitana,+Chile",0,-33.6060255,-70.8781837,0,Metropolitana,10
,Concepcion,92,4/12/2020,"Concepcion, Region de Biobio, Chile","Concepcion,+Region+de+Biobio,+Chile",0,-36.8201352,-73.0443904,0,Biobio,
28,Penalolen,65,4/5/2020,"Penalolen, Region Metropolitana, Chile","Penalolen,+Region+Metropolitana,+Chile",0,-33.4719116,-70.5627854,0,Metropolitana,10
,Lago Ranco,2,4/7/2020,"Lago Ranco, Region de los Rios, Chile","Lago+Ranco,+Region+de+los+Rios,+Chile",0,-40.3211431,-72.4909671,1,Los Rios,9
47,Pirque,4,4/5/2020,"Pirque, Region Metropolitana, Chile","Pirque,+Region+Metropolitana,+Chile",0,-33.7251289,-70.6651227,0,Metropolitana,10
,Coronel,18,4/9/2020,"Coronel, Region de Biobio, Chile","Coronel,+Region+de+Biobio,+Chile",0,-37.0340769,-73.1404838,0,Biobio,
,Lanco,2,4/7/2020,"Lanco, Region de los Rios, Chile","Lanco,+Region+de+los+Rios,+Chile",0,-39.4510021,-72.7883715,1,Los Rios,9
29,Providencia,104,4/5/2020,"Providencia, Region Metropolitana, Chile","Providencia,+Region+Metropolitana,+Chile",0,-33.4314474,-70.6093325,0,Metropolitana,10
,Coronel,18,4/12/2020,"Coronel, Region de Biobio, Chile","Coronel,+Region+de+Biobio,+Chile",0,-37.0340769,-73.1404838,0,Biobio,
,Mafil,2,4/7/2020,"Mafil, Region de los Rios, Chile","Mafil,+Region+de+los+Rios,+Chile",0,-39.6648976,-72.9571573,1,Los Rios,9
30,Pudahuel,44,4/5/2020,"Pudahuel, Region Metropolitana, Chile","Pudahuel,+Region+Metropolitana,+Chile",0,-33.4421135,-70.7640644,0,Metropolitana,10
,Curanilahue,1,4/9/2020,"Curanilahue, Region del Biobio, Chile","Curanilahue,+Region+del+Biobio,+Chile",0,-37.4762252,-73.3508791,0,Biobio,
291,Mariquina,8,4/7/2020,"Mariquina, Region de Los Rios, Chile","Mariquina,+Region+de+Los+Rios,+Chile",0,-39.540279,-72.965652,0,Los Rios,
31,Puente Alto,119,4/5/2020,"Puente Alto, Region Metropolitana, Chile","Puente+Alto,+Region+Metropolitana,+Chile",0,-33.6186082,-70.5906057,0,Metropolitana,10
,Curanilahue,1,4/12/2020,"Curanilahue, Region del Biobio, Chile","Curanilahue,+Region+del+Biobio,+Chile",0,-37.4762252,-73.3508791,0,Biobio,
32,Quilicura,51,4/5/2020,"Quilicura, Region Metropolitana, Chile","Quilicura,+Region+Metropolitana,+Chile",0,-33.3576747,-70.7292718,0,Metropolitana,10
156,Paillaco,2,4/7/2020,"Paillaco, Region de los Rios, Chile","Paillaco,+Region+de+los+Rios,+Chile",0,-40.0719058,-72.8792485,1,Los Rios,9
33,Quinta Normal,41,4/5/2020,"Quinta Normal, Region Metropolitana, Chile","Quinta+Normal,+Region+Metropolitana,+Chile",0,-33.4317378,-70.6923917,0,Metropolitana,10
,Florida,2,4/9/2020,"Florida, Region del Biobio, Chile","Florida,+Region+del+Biobio,+Chile",0,-36.8237695,-72.6772266,0,Biobio,
294,Rio Bueno,5,4/7/2020,"Rio Bueno, Region de Los Rios, Chile","Rio+Bueno,+Region+de+Los+Rios,+Chile",0,-40.3313422,-72.9485366,0,Los Rios,
34,Recoleta,44,4/5/2020,"Recoleta, Region Metropolitana, Chile","Recoleta,+Region+Metropolitana,+Chile",0,-33.4061916,-70.6336176,0,Metropolitana,10
,Florida,2,4/12/2020,"Florida, Region del Biobio, Chile","Florida,+Region+del+Biobio,+Chile",0,-36.8237695,-72.6772266,0,Biobio,
35,Renca,19,4/5/2020,"Renca, Region Metropolitana, Chile","Renca,+Region+Metropolitana,+Chile",0,-33.4063601,-70.7279965,0,Metropolitana,10
295,Valdivia,72,4/7/2020,"Valdivia, Region de Los Rios, Chile","Valdivia,+Region+de+Los+Rios,+Chile",0,-39.8335811,-73.215417,0,Los Rios,
36,San Bernardo,74,4/5/2020,"San Bernardo, Region Metropolitana, Chile","San+Bernardo,+Region+Metropolitana,+Chile",0,-33.5854485,-70.6987361,0,Metropolitana,10
,Hualpen,83,4/9/2020,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,-36.7866757,-73.1099531,0,Biobio,
37,San Joaquin,36,4/5/2020,"San Joaquin, Region Metropolitana, Chile","San+Joaquin,+Region+Metropolitana,+Chile",0,-33.496202,-70.6283361,0,Metropolitana,10
337,Cabo de Hornos,11,4/7/2020,"Cabo de Hornos, Region de Magallanes y la Antartica, Chile","Cabo+de+Hornos,+Region+de+Magallanes+y+la+Antartica,+Chile",0,-54.933333,-67.616667,0,Magallanes,
43,San Jose de Maipo,3,4/5/2020,"San Jose de Maipo, Region Metropolitana, Chile","San+Jose+de+Maipo,+Region+Metropolitana,+Chile",0,-33.643169,-70.345207,1,Metropolitana,10
,Hualpen,93,4/12/2020,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,-36.7866757,-73.1099531,0,Biobio,
38,San Miguel,49,4/5/2020,"San Miguel, Region Metropolitana, Chile","San+Miguel,+Region+Metropolitana,+Chile",0,-33.4923545,-70.651797,0,Metropolitana,10
339,Natales,5,4/7/2020,"Natales, Region de Magallanes y la Antartica, Chile","Natales,+Region+de+Magallanes+y+la+Antartica,+Chile",0,-51.733333,-72.516667,0,Magallanes,
39,San Ramon,9,4/5/2020,"San Ramon, Region Metropolitana, Chile","San+Ramon,+Region+Metropolitana,+Chile",0,-33.5377228,-70.6605006,0,Metropolitana,10
,Hualqui,7,4/9/2020,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,-36.9737875,-72.9368437,0,Biobio,
40,Santiago,234,4/5/2020,"Santiago, Region Metropolitana, Chile","Santiago,+Region+Metropolitana,+Chile",0,-33.4375545,-70.6504896,0,Metropolitana,10
,Porvenir,3,4/7/2020,"Porvenir, Region de Magallanes, Chile","Porvenir,+Region+de+Magallanes,+Chile",0,-53.2937334,-70.3787038,0,Magallanes,7
46,Talagante,11,4/5/2020,"Talagante, Region Metropolitana, Chile","Talagante,+Region+Metropolitana,+Chile",0,-33.6625182,-70.9249706,0,Metropolitana,10
,Hualqui,8,4/12/2020,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,-36.9737875,-72.9368437,0,Biobio,
342,Punta Arenas,207,4/7/2020,"Punta Arenas, Region de Magallanes y la Antartica, Chile","Punta+Arenas,+Region+de+Magallanes+y+la+Antartica,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,
42,Tiltil,3,4/5/2020,"Tiltil, Region Metropolitana, Chile","Tiltil,+Region+Metropolitana,+Chile",0,-33.0838906,-70.9279843,1,Metropolitana,10
,Laja,5,4/9/2020,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,-37.271425,-72.7194906,0,Biobio,
41,Vitacura,114,4/5/2020,"Vitacura, Region Metropolitana, Chile","Vitacura,+Region+Metropolitana,+Chile",0,-33.3905211,-70.5724124,0,Metropolitana,10
168,Cauquenes,4,4/7/2020,"Cauquenes, Region de Maule, Chile","Cauquenes,+Region+de+Maule,+Chile",0,-35.9676285,-72.3222331,0,Maule,
105,Bulnes,36,4/5/2020,"Bulnes, Region de Nuble, Chile","Bulnes,+Region+de+Nuble,+Chile",0,-36.7421593,-72.3017718,0,Nuble,10
,Laja,6,4/12/2020,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,-37.271425,-72.7194906,0,Biobio,
106,Chillan,291,4/5/2020,"Chillan, Region de Nuble, Chile","Chillan,+Region+de+Nuble,+Chile",0,-36.6062618,-72.1023351,0,Nuble,10
170,Colbun,5,4/7/2020,"Colbun, Region de Maule, Chile","Colbun,+Region+de+Maule,+Chile",0,-35.699248,-71.4146915,0,Maule,
107,Chillan Viejo,30,4/5/2020,"Chillan Viejo, Region de Nuble, Chile","Chillan+Viejo,+Region+de+Nuble,+Chile",0,-36.6291031,-72.1397968,0,Nuble,10
,Lota,1,4/12/2020,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,-37.0936271,-73.1723565,0,Biobio,
,Los Angeles,22,4/9/2020,"Los Angeles, Region de Biobio, Chile","Los+Angeles,+Region+de+Biobio,+Chile",0,-37.4629159,-72.3612251,0,Biobio,
,Coelemu,1,4/5/2020,"Coelemu, Region de Nuble, Chile","Coelemu,+Region+de+Nuble,+Chile",0,-36.4832819,-72.7087548,1,Nuble,10
171,Constitucion,5,4/7/2020,"Constitucion, Region de Maule, Chile","Constitucion,+Region+de+Maule,+Chile",0,-35.3333,-72.4167,0,Maule,
,Los Angeles,22,4/12/2020,"Los Angeles, Region de Biobio, Chile","Los+Angeles,+Region+de+Biobio,+Chile",0,-37.4629159,-72.3612251,0,Biobio,
112,Colhueco,6,4/5/2020,"Colhueco, Region de Nuble, Chile","Colhueco,+Region+de+Nuble,+Chile",0,-36.6291031,-71.8327093,0,Nuble,10
