region,comuna,date,WeeklyCases,week,CumCases,Pop
Atacama,Caldera,Week 9: 04/19 to 04/25,0,9,0,19426
Atacama,Caldera,Week 4: 03/15 to 03/21,0,4,0,19426
Valparaiso,Calera,Week 8: 04/12 to 04/18,0,8,0,53591
Valparaiso,Calera,Week 14: 05/24 to 05/30,0,14,0,53591
Valparaiso,Calera,Week 10: 04/26 to 05/02,0,10,0,53591
Valparaiso,Calera,Week 15: 05/31 to 06/06,0,15,0,53591
Valparaiso,Calera,Week 12: 05/10 to 05/16,0,12,0,53591
Valparaiso,Calera,Week 6: 03/29 to 04/04,0,6,0,53591
Valparaiso,Calera,Week 0: 02/16 to 02/22,0,0,0,53591
Valparaiso,Calera,Week 9: 04/19 to 04/25,0,9,0,53591
Valparaiso,Calera,Week 4: 03/15 to 03/21,0,4,0,53591
Valparaiso,Calera,Week 16: 06/07 to 06/13,0,16,0,53591
Valparaiso,Calera,Week 7: 04/05 to 04/11,0,7,0,53591
Valparaiso,Calera,Week 2: 03/01 to 03/07,0,2,0,53591
Valparaiso,Calera,Week 5: 03/22 to 03/28,0,5,0,53591
Valparaiso,Calera,Week 1: 02/23 to 02/29,0,1,0,53591
Valparaiso,Calera,Week 3: 03/08 to 03/14,0,3,0,53591
Valparaiso,Calera,Week 11: 05/03 to 05/09,0,11,0,53591
Valparaiso,Calera,Week 13: 05/17 to 05/23,0,13,0,53591
Metropolitana,Calera de Tango,Week 14: 05/24 to 05/30,0,14,0,28525
Metropolitana,Calera de Tango,Week 15: 05/31 to 06/06,0,15,0,28525
Metropolitana,Calera de Tango,Week 1: 02/23 to 02/29,0,1,0,28525
Metropolitana,Calera de Tango,Week 7: 04/05 to 04/11,0,7,0,28525
Metropolitana,Calera de Tango,Week 6: 03/29 to 04/04,0,6,0,28525
Metropolitana,Calera de Tango,Week 10: 04/26 to 05/02,0,10,0,28525
Metropolitana,Calera de Tango,Week 3: 03/08 to 03/14,0,3,0,28525
Metropolitana,Calera de Tango,Week 12: 05/10 to 05/16,0,12,0,28525
Metropolitana,Calera de Tango,Week 0: 02/16 to 02/22,0,0,0,28525
Metropolitana,Calera de Tango,Week 8: 04/12 to 04/18,0,8,0,28525
Metropolitana,Calera de Tango,Week 11: 05/03 to 05/09,0,11,0,28525
Metropolitana,Calera de Tango,Week 13: 05/17 to 05/23,0,13,0,28525
Metropolitana,Calera de Tango,Week 16: 06/07 to 06/13,0,16,0,28525
Metropolitana,Calera de Tango,Week 9: 04/19 to 04/25,0,9,0,28525
Metropolitana,Calera de Tango,Week 4: 03/15 to 03/21,0,4,0,28525
Metropolitana,Calera de Tango,Week 2: 03/01 to 03/07,0,2,0,28525
Metropolitana,Calera de Tango,Week 5: 03/22 to 03/28,0,5,0,28525
Valparaiso,Calle Larga,Week 9: 04/19 to 04/25,0,9,0,16482
Valparaiso,Calle Larga,Week 10: 04/26 to 05/02,0,10,0,16482
Valparaiso,Calle Larga,Week 3: 03/08 to 03/14,0,3,0,16482
Valparaiso,Calle Larga,Week 5: 03/22 to 03/28,0,5,0,16482
Valparaiso,Calle Larga,Week 2: 03/01 to 03/07,0,2,0,16482
Valparaiso,Calle Larga,Week 11: 05/03 to 05/09,0,11,0,16482
Valparaiso,Calle Larga,Week 15: 05/31 to 06/06,0,15,0,16482
Valparaiso,Calle Larga,Week 0: 02/16 to 02/22,0,0,0,16482
Valparaiso,Calle Larga,Week 8: 04/12 to 04/18,0,8,0,16482
Valparaiso,Calle Larga,Week 1: 02/23 to 02/29,0,1,0,16482
Valparaiso,Calle Larga,Week 12: 05/10 to 05/16,0,12,0,16482
Valparaiso,Calle Larga,Week 7: 04/05 to 04/11,0,7,0,16482
Valparaiso,Calle Larga,Week 13: 05/17 to 05/23,0,13,0,16482
Valparaiso,Calle Larga,Week 4: 03/15 to 03/21,0,4,0,16482
Valparaiso,Calle Larga,Week 6: 03/29 to 04/04,0,6,0,16482
Valparaiso,Calle Larga,Week 16: 06/07 to 06/13,0,16,0,16482
Valparaiso,Calle Larga,Week 14: 05/24 to 05/30,0,14,0,16482
Arica y Parinacota,Camarones,Week 15: 05/31 to 06/06,0,15,0,1233
Arica y Parinacota,Camarones,Week 1: 02/23 to 02/29,0,1,0,1233
Arica y Parinacota,Camarones,Week 3: 03/08 to 03/14,0,3,0,1233
Arica y Parinacota,Camarones,Week 7: 04/05 to 04/11,0,7,0,1233
Arica y Parinacota,Camarones,Week 16: 06/07 to 06/13,0,16,0,1233
Arica y Parinacota,Camarones,Week 2: 03/01 to 03/07,0,2,0,1233
Arica y Parinacota,Camarones,Week 13: 05/17 to 05/23,0,13,0,1233
Arica y Parinacota,Camarones,Week 10: 04/26 to 05/02,0,10,0,1233
Arica y Parinacota,Camarones,Week 11: 05/03 to 05/09,0,11,0,1233
Arica y Parinacota,Camarones,Week 5: 03/22 to 03/28,0,5,0,1233
Arica y Parinacota,Camarones,Week 8: 04/12 to 04/18,0,8,0,1233
Arica y Parinacota,Camarones,Week 14: 05/24 to 05/30,0,14,0,1233
Arica y Parinacota,Camarones,Week 6: 03/29 to 04/04,0,6,0,1233
Arica y Parinacota,Camarones,Week 0: 02/16 to 02/22,0,0,0,1233
Arica y Parinacota,Camarones,Week 4: 03/15 to 03/21,0,4,0,1233
Arica y Parinacota,Camarones,Week 9: 04/19 to 04/25,0,9,0,1233
Arica y Parinacota,Camarones,Week 12: 05/10 to 05/16,0,12,0,1233
Tarapaca,Camina,Week 10: 04/26 to 05/02,0,10,0,1375
Tarapaca,Camina,Week 5: 03/22 to 03/28,0,5,0,1375
Tarapaca,Camina,Week 6: 03/29 to 04/04,0,6,0,1375
Tarapaca,Camina,Week 13: 05/17 to 05/23,0,13,0,1375
Tarapaca,Camina,Week 7: 04/05 to 04/11,0,7,0,1375
Tarapaca,Camina,Week 16: 06/07 to 06/13,0,16,0,1375
Tarapaca,Camina,Week 9: 04/19 to 04/25,0,9,0,1375
Tarapaca,Camina,Week 1: 02/23 to 02/29,0,1,0,1375
Tarapaca,Camina,Week 11: 05/03 to 05/09,0,11,0,1375
Tarapaca,Camina,Week 14: 05/24 to 05/30,0,14,0,1375
Tarapaca,Camina,Week 12: 05/10 to 05/16,0,12,0,1375
Tarapaca,Camina,Week 3: 03/08 to 03/14,0,3,0,1375
Tarapaca,Camina,Week 4: 03/15 to 03/21,0,4,0,1375
Tarapaca,Camina,Week 0: 02/16 to 02/22,0,0,0,1375
Tarapaca,Camina,Week 15: 05/31 to 06/06,0,15,0,1375
Tarapaca,Camina,Week 2: 03/01 to 03/07,0,2,0,1375
Tarapaca,Camina,Week 8: 04/12 to 04/18,0,8,0,1375
Coquimbo,Canela,Week 14: 05/24 to 05/30,0,14,0,9546
Coquimbo,Canela,Week 2: 03/01 to 03/07,0,2,0,9546
Coquimbo,Canela,Week 7: 04/05 to 04/11,0,7,0,9546
Coquimbo,Canela,Week 15: 05/31 to 06/06,0,15,0,9546
Coquimbo,Canela,Week 4: 03/15 to 03/21,0,4,0,9546
Coquimbo,Canela,Week 13: 05/17 to 05/23,0,13,0,9546
Coquimbo,Canela,Week 9: 04/19 to 04/25,0,9,0,9546
Coquimbo,Canela,Week 6: 03/29 to 04/04,0,6,0,9546
Coquimbo,Canela,Week 8: 04/12 to 04/18,0,8,0,9546
Coquimbo,Canela,Week 12: 05/10 to 05/16,0,12,0,9546
Coquimbo,Canela,Week 3: 03/08 to 03/14,0,3,0,9546
Coquimbo,Canela,Week 1: 02/23 to 02/29,0,1,0,9546
Coquimbo,Canela,Week 5: 03/22 to 03/28,0,5,0,9546
Coquimbo,Canela,Week 11: 05/03 to 05/09,0,11,0,9546
Coquimbo,Canela,Week 10: 04/26 to 05/02,0,10,0,9546
Coquimbo,Canela,Week 16: 06/07 to 06/13,0,16,0,9546
Coquimbo,Canela,Week 0: 02/16 to 02/22,0,0,0,9546
Biobio,Canete,Week 13: 05/17 to 05/23,0,13,0,37003
Biobio,Canete,Week 2: 03/01 to 03/07,0,2,0,37003
Biobio,Canete,Week 9: 04/19 to 04/25,0,9,0,37003
Biobio,Canete,Week 7: 04/05 to 04/11,0,7,0,37003
Biobio,Canete,Week 8: 04/12 to 04/18,0,8,0,37003
Biobio,Canete,Week 16: 06/07 to 06/13,0,16,0,37003
Biobio,Canete,Week 4: 03/15 to 03/21,0,4,0,37003
Biobio,Canete,Week 10: 04/26 to 05/02,0,10,0,37003
Biobio,Canete,Week 1: 02/23 to 02/29,0,1,0,37003
Biobio,Canete,Week 15: 05/31 to 06/06,0,15,0,37003
Biobio,Canete,Week 14: 05/24 to 05/30,0,14,0,37003
Biobio,Canete,Week 0: 02/16 to 02/22,0,0,0,37003
Biobio,Canete,Week 3: 03/08 to 03/14,0,3,0,37003
Biobio,Canete,Week 12: 05/10 to 05/16,0,12,0,37003
Biobio,Canete,Week 11: 05/03 to 05/09,0,11,0,37003
Biobio,Canete,Week 5: 03/22 to 03/28,0,5,0,37003
Biobio,Canete,Week 6: 03/29 to 04/04,0,6,0,37003
Araucania,Carahue,Week 7: 04/05 to 04/11,0,7,0,25486
Araucania,Carahue,Week 8: 04/12 to 04/18,0,8,0,25486
Araucania,Carahue,Week 14: 05/24 to 05/30,0,14,0,25486
Araucania,Carahue,Week 5: 03/22 to 03/28,0,5,0,25486
Araucania,Carahue,Week 15: 05/31 to 06/06,0,15,0,25486
Araucania,Carahue,Week 12: 05/10 to 05/16,0,12,0,25486
Araucania,Carahue,Week 11: 05/03 to 05/09,0,11,0,25486
Araucania,Carahue,Week 16: 06/07 to 06/13,0,16,0,25486
Araucania,Carahue,Week 2: 03/01 to 03/07,0,2,0,25486
Araucania,Carahue,Week 1: 02/23 to 02/29,0,1,0,25486
Araucania,Carahue,Week 10: 04/26 to 05/02,0,10,0,25486
Araucania,Carahue,Week 4: 03/15 to 03/21,0,4,0,25486
Araucania,Carahue,Week 0: 02/16 to 02/22,0,0,0,25486
Araucania,Carahue,Week 9: 04/19 to 04/25,0,9,0,25486
Araucania,Carahue,Week 6: 03/29 to 04/04,0,6,0,25486
Araucania,Carahue,Week 13: 05/17 to 05/23,0,13,0,25486
Araucania,Carahue,Week 3: 03/08 to 03/14,0,3,0,25486
Valparaiso,Cartagena,Week 8: 04/12 to 04/18,0,8,0,25357
Valparaiso,Cartagena,Week 4: 03/15 to 03/21,0,4,0,25357
Valparaiso,Cartagena,Week 6: 03/29 to 04/04,0,6,0,25357
Valparaiso,Cartagena,Week 7: 04/05 to 04/11,0,7,0,25357
Valparaiso,Cartagena,Week 12: 05/10 to 05/16,0,12,0,25357
Valparaiso,Cartagena,Week 1: 02/23 to 02/29,0,1,0,25357
Valparaiso,Cartagena,Week 14: 05/24 to 05/30,0,14,0,25357
Valparaiso,Cartagena,Week 5: 03/22 to 03/28,0,5,0,25357
Valparaiso,Cartagena,Week 11: 05/03 to 05/09,0,11,0,25357
Valparaiso,Cartagena,Week 13: 05/17 to 05/23,0,13,0,25357
Valparaiso,Cartagena,Week 10: 04/26 to 05/02,0,10,0,25357
Valparaiso,Cartagena,Week 0: 02/16 to 02/22,0,0,0,25357
Valparaiso,Cartagena,Week 16: 06/07 to 06/13,0,16,0,25357
Valparaiso,Cartagena,Week 3: 03/08 to 03/14,0,3,0,25357
Valparaiso,Cartagena,Week 2: 03/01 to 03/07,0,2,0,25357
Valparaiso,Cartagena,Week 15: 05/31 to 06/06,0,15,0,25357
Valparaiso,Cartagena,Week 9: 04/19 to 04/25,0,9,0,25357
Valparaiso,Casablanca,Week 13: 05/17 to 05/23,0,13,0,29170
Valparaiso,Casablanca,Week 15: 05/31 to 06/06,0,15,0,29170
Valparaiso,Casablanca,Week 3: 03/08 to 03/14,0,3,0,29170
Valparaiso,Casablanca,Week 6: 03/29 to 04/04,0,6,0,29170
Valparaiso,Casablanca,Week 12: 05/10 to 05/16,0,12,0,29170
Valparaiso,Casablanca,Week 0: 02/16 to 02/22,0,0,0,29170
Valparaiso,Casablanca,Week 5: 03/22 to 03/28,0,5,0,29170
Valparaiso,Casablanca,Week 7: 04/05 to 04/11,0,7,0,29170
Valparaiso,Casablanca,Week 10: 04/26 to 05/02,0,10,0,29170
Valparaiso,Casablanca,Week 2: 03/01 to 03/07,0,2,0,29170
Valparaiso,Casablanca,Week 9: 04/19 to 04/25,0,9,0,29170
Valparaiso,Casablanca,Week 16: 06/07 to 06/13,0,16,0,29170
Valparaiso,Casablanca,Week 1: 02/23 to 02/29,0,1,0,29170
Valparaiso,Casablanca,Week 14: 05/24 to 05/30,0,14,0,29170
Valparaiso,Casablanca,Week 4: 03/15 to 03/21,0,4,0,29170
Valparaiso,Casablanca,Week 11: 05/03 to 05/09,0,11,0,29170
Valparaiso,Casablanca,Week 8: 04/12 to 04/18,0,8,0,29170
Los Lagos,Castro,Week 16: 06/07 to 06/13,0,16,0,47607
Los Lagos,Castro,Week 6: 03/29 to 04/04,0,6,0,47607
Los Lagos,Castro,Week 4: 03/15 to 03/21,0,4,0,47607
Los Lagos,Castro,Week 5: 03/22 to 03/28,0,5,0,47607
Los Lagos,Castro,Week 11: 05/03 to 05/09,0,11,0,47607
Los Lagos,Castro,Week 2: 03/01 to 03/07,0,2,0,47607
Los Lagos,Castro,Week 14: 05/24 to 05/30,0,14,0,47607
Los Lagos,Castro,Week 12: 05/10 to 05/16,0,12,0,47607
Los Lagos,Castro,Week 15: 05/31 to 06/06,0,15,0,47607
Los Lagos,Castro,Week 0: 02/16 to 02/22,0,0,0,47607
Los Lagos,Castro,Week 8: 04/12 to 04/18,0,8,0,47607
Los Lagos,Castro,Week 1: 02/23 to 02/29,0,1,0,47607
Los Lagos,Castro,Week 13: 05/17 to 05/23,0,13,0,47607
Los Lagos,Castro,Week 7: 04/05 to 04/11,0,7,0,47607
Los Lagos,Castro,Week 9: 04/19 to 04/25,0,9,0,47607
Los Lagos,Castro,Week 10: 04/26 to 05/02,0,10,0,47607
Los Lagos,Castro,Week 3: 03/08 to 03/14,0,3,0,47607
Valparaiso,Catemu,Week 16: 06/07 to 06/13,0,16,0,15213
Valparaiso,Catemu,Week 3: 03/08 to 03/14,0,3,0,15213
Valparaiso,Catemu,Week 0: 02/16 to 02/22,0,0,0,15213
Valparaiso,Catemu,Week 13: 05/17 to 05/23,0,13,0,15213
Valparaiso,Catemu,Week 12: 05/10 to 05/16,0,12,0,15213
Valparaiso,Catemu,Week 15: 05/31 to 06/06,0,15,0,15213
Valparaiso,Catemu,Week 5: 03/22 to 03/28,0,5,0,15213
Valparaiso,Catemu,Week 11: 05/03 to 05/09,0,11,0,15213
Valparaiso,Catemu,Week 6: 03/29 to 04/04,0,6,0,15213
Valparaiso,Catemu,Week 4: 03/15 to 03/21,0,4,0,15213
Valparaiso,Catemu,Week 1: 02/23 to 02/29,0,1,0,15213
Valparaiso,Catemu,Week 7: 04/05 to 04/11,0,7,0,15213
Valparaiso,Catemu,Week 8: 04/12 to 04/18,0,8,0,15213
Valparaiso,Catemu,Week 9: 04/19 to 04/25,0,9,0,15213
Valparaiso,Catemu,Week 2: 03/01 to 03/07,0,2,0,15213
Valparaiso,Catemu,Week 14: 05/24 to 05/30,0,14,0,15213
Valparaiso,Catemu,Week 10: 04/26 to 05/02,0,10,0,15213
Maule,Cauquenes,Week 7: 04/05 to 04/11,0,7,0,44143
Maule,Cauquenes,Week 0: 02/16 to 02/22,0,0,0,44143
Maule,Cauquenes,Week 16: 06/07 to 06/13,0,16,0,44143
Maule,Cauquenes,Week 13: 05/17 to 05/23,0,13,0,44143
Maule,Cauquenes,Week 10: 04/26 to 05/02,0,10,0,44143
Maule,Cauquenes,Week 11: 05/03 to 05/09,0,11,0,44143
Maule,Cauquenes,Week 2: 03/01 to 03/07,0,2,0,44143
Maule,Cauquenes,Week 1: 02/23 to 02/29,0,1,0,44143
Maule,Cauquenes,Week 3: 03/08 to 03/14,0,3,0,44143
Maule,Cauquenes,Week 8: 04/12 to 04/18,0,8,0,44143
Maule,Cauquenes,Week 6: 03/29 to 04/04,0,6,0,44143
Maule,Cauquenes,Week 15: 05/31 to 06/06,0,15,0,44143
Maule,Cauquenes,Week 4: 03/15 to 03/21,0,4,0,44143
Maule,Cauquenes,Week 14: 05/24 to 05/30,0,14,0,44143
Maule,Cauquenes,Week 12: 05/10 to 05/16,0,12,0,44143
Maule,Cauquenes,Week 5: 03/22 to 03/28,0,5,0,44143
Maule,Cauquenes,Week 9: 04/19 to 04/25,0,9,0,44143
Metropolitana,Cerrillos,Week 6: 03/29 to 04/04,0,6,0,88956
Metropolitana,Cerrillos,Week 12: 05/10 to 05/16,0,12,0,88956
Metropolitana,Cerrillos,Week 16: 06/07 to 06/13,0,16,0,88956
Metropolitana,Cerrillos,Week 7: 04/05 to 04/11,0,7,0,88956
Metropolitana,Cerrillos,Week 8: 04/12 to 04/18,0,8,0,88956
Metropolitana,Cerrillos,Week 15: 05/31 to 06/06,0,15,0,88956
Metropolitana,Cerrillos,Week 13: 05/17 to 05/23,0,13,0,88956
Metropolitana,Cerrillos,Week 3: 03/08 to 03/14,0,3,0,88956
Metropolitana,Cerrillos,Week 11: 05/03 to 05/09,0,11,0,88956
Metropolitana,Cerrillos,Week 4: 03/15 to 03/21,0,4,0,88956
Metropolitana,Cerrillos,Week 10: 04/26 to 05/02,0,10,0,88956
Metropolitana,Cerrillos,Week 14: 05/24 to 05/30,0,14,0,88956
Metropolitana,Cerrillos,Week 1: 02/23 to 02/29,0,1,0,88956
Metropolitana,Cerrillos,Week 0: 02/16 to 02/22,0,0,0,88956
Metropolitana,Cerrillos,Week 2: 03/01 to 03/07,0,2,0,88956
Metropolitana,Cerrillos,Week 9: 04/19 to 04/25,0,9,0,88956
Metropolitana,Cerrillos,Week 5: 03/22 to 03/28,0,5,0,88956
Metropolitana,Cerro Navia,Week 16: 06/07 to 06/13,0,16,0,142465
Metropolitana,Cerro Navia,Week 5: 03/22 to 03/28,0,5,0,142465
Metropolitana,Cerro Navia,Week 4: 03/15 to 03/21,0,4,0,142465
Metropolitana,Cerro Navia,Week 14: 05/24 to 05/30,0,14,0,142465
Metropolitana,Cerro Navia,Week 6: 03/29 to 04/04,0,6,0,142465
Metropolitana,Cerro Navia,Week 12: 05/10 to 05/16,0,12,0,142465
Metropolitana,Cerro Navia,Week 0: 02/16 to 02/22,0,0,0,142465
Metropolitana,Cerro Navia,Week 10: 04/26 to 05/02,0,10,0,142465
Metropolitana,Cerro Navia,Week 3: 03/08 to 03/14,0,3,0,142465
Metropolitana,Cerro Navia,Week 13: 05/17 to 05/23,0,13,0,142465
Metropolitana,Cerro Navia,Week 15: 05/31 to 06/06,0,15,0,142465
Metropolitana,Cerro Navia,Week 2: 03/01 to 03/07,0,2,0,142465
Metropolitana,Cerro Navia,Week 1: 02/23 to 02/29,0,1,0,142465
Metropolitana,Cerro Navia,Week 8: 04/12 to 04/18,0,8,0,142465
Metropolitana,Cerro Navia,Week 9: 04/19 to 04/25,0,9,0,142465
Metropolitana,Cerro Navia,Week 7: 04/05 to 04/11,0,7,0,142465
Metropolitana,Cerro Navia,Week 11: 05/03 to 05/09,0,11,0,142465
Los Lagos,Chaiten,Week 6: 03/29 to 04/04,0,6,0,5020
Los Lagos,Chaiten,Week 16: 06/07 to 06/13,0,16,0,5020
Los Lagos,Chaiten,Week 3: 03/08 to 03/14,0,3,0,5020
Los Lagos,Chaiten,Week 14: 05/24 to 05/30,0,14,0,5020
Los Lagos,Chaiten,Week 9: 04/19 to 04/25,0,9,0,5020
Los Lagos,Chaiten,Week 10: 04/26 to 05/02,0,10,0,5020
Los Lagos,Chaiten,Week 2: 03/01 to 03/07,0,2,0,5020
Los Lagos,Chaiten,Week 1: 02/23 to 02/29,0,1,0,5020
Los Lagos,Chaiten,Week 0: 02/16 to 02/22,0,0,0,5020
Los Lagos,Chaiten,Week 12: 05/10 to 05/16,0,12,0,5020
Los Lagos,Chaiten,Week 15: 05/31 to 06/06,0,15,0,5020
Los Lagos,Chaiten,Week 11: 05/03 to 05/09,0,11,0,5020
Los Lagos,Chaiten,Week 4: 03/15 to 03/21,0,4,0,5020
Los Lagos,Chaiten,Week 13: 05/17 to 05/23,0,13,0,5020
Los Lagos,Chaiten,Week 5: 03/22 to 03/28,0,5,0,5020
Los Lagos,Chaiten,Week 7: 04/05 to 04/11,0,7,0,5020
Los Lagos,Chaiten,Week 8: 04/12 to 04/18,0,8,0,5020
Atacama,Chanaral,Week 5: 03/22 to 03/28,0,5,0,13164
Atacama,Chanaral,Week 7: 04/05 to 04/11,0,7,0,13164
Atacama,Chanaral,Week 15: 05/31 to 06/06,0,15,0,13164
Atacama,Chanaral,Week 11: 05/03 to 05/09,0,11,0,13164
Atacama,Chanaral,Week 10: 04/26 to 05/02,0,10,0,13164
Atacama,Chanaral,Week 2: 03/01 to 03/07,0,2,0,13164
Atacama,Chanaral,Week 3: 03/08 to 03/14,0,3,0,13164
Atacama,Chanaral,Week 8: 04/12 to 04/18,0,8,0,13164
Atacama,Chanaral,Week 4: 03/15 to 03/21,0,4,0,13164
Atacama,Chanaral,Week 9: 04/19 to 04/25,0,9,0,13164
Atacama,Chanaral,Week 6: 03/29 to 04/04,0,6,0,13164
Atacama,Chanaral,Week 13: 05/17 to 05/23,0,13,0,13164
Atacama,Chanaral,Week 1: 02/23 to 02/29,0,1,0,13164
Atacama,Chanaral,Week 14: 05/24 to 05/30,0,14,0,13164
Atacama,Chanaral,Week 12: 05/10 to 05/16,0,12,0,13164
Atacama,Chanaral,Week 16: 06/07 to 06/13,0,16,0,13164
Atacama,Chanaral,Week 0: 02/16 to 02/22,0,0,0,13164
Maule,Chanco,Week 6: 03/29 to 04/04,0,6,0,9331
Maule,Chanco,Week 15: 05/31 to 06/06,0,15,0,9331
Maule,Chanco,Week 0: 02/16 to 02/22,0,0,0,9331
Maule,Chanco,Week 9: 04/19 to 04/25,0,9,0,9331
Maule,Chanco,Week 11: 05/03 to 05/09,0,11,0,9331
Maule,Chanco,Week 16: 06/07 to 06/13,0,16,0,9331
Maule,Chanco,Week 10: 04/26 to 05/02,0,10,0,9331
Maule,Chanco,Week 4: 03/15 to 03/21,0,4,0,9331
Maule,Chanco,Week 7: 04/05 to 04/11,0,7,0,9331
Maule,Chanco,Week 2: 03/01 to 03/07,0,2,0,9331
Maule,Chanco,Week 14: 05/24 to 05/30,0,14,0,9331
Maule,Chanco,Week 13: 05/17 to 05/23,0,13,0,9331
Maule,Chanco,Week 12: 05/10 to 05/16,0,12,0,9331
Maule,Chanco,Week 1: 02/23 to 02/29,0,1,0,9331
Maule,Chanco,Week 3: 03/08 to 03/14,0,3,0,9331
Maule,Chanco,Week 8: 04/12 to 04/18,0,8,0,9331
Maule,Chanco,Week 5: 03/22 to 03/28,0,5,0,9331
Ohiggins,Chepica,Week 14: 05/24 to 05/30,0,14,0,15925
Ohiggins,Chepica,Week 12: 05/10 to 05/16,0,12,0,15925
Ohiggins,Chepica,Week 9: 04/19 to 04/25,0,9,0,15925
Ohiggins,Chepica,Week 7: 04/05 to 04/11,0,7,0,15925
Ohiggins,Chepica,Week 6: 03/29 to 04/04,0,6,0,15925
Ohiggins,Chepica,Week 16: 06/07 to 06/13,0,16,0,15925
Ohiggins,Chepica,Week 8: 04/12 to 04/18,0,8,0,15925
Ohiggins,Chepica,Week 1: 02/23 to 02/29,0,1,0,15925
Ohiggins,Chepica,Week 0: 02/16 to 02/22,0,0,0,15925
Ohiggins,Chepica,Week 3: 03/08 to 03/14,0,3,0,15925
Ohiggins,Chepica,Week 10: 04/26 to 05/02,0,10,0,15925
Ohiggins,Chepica,Week 5: 03/22 to 03/28,0,5,0,15925
Ohiggins,Chepica,Week 13: 05/17 to 05/23,0,13,0,15925
Ohiggins,Chepica,Week 15: 05/31 to 06/06,0,15,0,15925
Ohiggins,Chepica,Week 4: 03/15 to 03/21,0,4,0,15925
Ohiggins,Chepica,Week 11: 05/03 to 05/09,0,11,0,15925
Ohiggins,Chepica,Week 2: 03/01 to 03/07,0,2,0,15925
Biobio,Chiguayante,Week 2: 03/01 to 03/07,0,2,0,91180
Biobio,Chiguayante,Week 4: 03/15 to 03/21,0,4,0,91180
Biobio,Chiguayante,Week 1: 02/23 to 02/29,0,1,0,91180
Biobio,Chiguayante,Week 9: 04/19 to 04/25,0,9,0,91180
Biobio,Chiguayante,Week 12: 05/10 to 05/16,0,12,0,91180
Biobio,Chiguayante,Week 0: 02/16 to 02/22,0,0,0,91180
Biobio,Chiguayante,Week 13: 05/17 to 05/23,0,13,0,91180
Biobio,Chiguayante,Week 8: 04/12 to 04/18,0,8,0,91180
Biobio,Chiguayante,Week 15: 05/31 to 06/06,0,15,0,91180
Biobio,Chiguayante,Week 11: 05/03 to 05/09,0,11,0,91180
Biobio,Chiguayante,Week 6: 03/29 to 04/04,0,6,0,91180
Biobio,Chiguayante,Week 5: 03/22 to 03/28,0,5,0,91180
Biobio,Chiguayante,Week 16: 06/07 to 06/13,0,16,0,91180
Biobio,Chiguayante,Week 14: 05/24 to 05/30,0,14,0,91180
Biobio,Chiguayante,Week 10: 04/26 to 05/02,0,10,0,91180
Biobio,Chiguayante,Week 7: 04/05 to 04/11,0,7,0,91180
Biobio,Chiguayante,Week 3: 03/08 to 03/14,0,3,0,91180
Aysen,Chile Chico,Week 15: 05/31 to 06/06,0,15,0,5121
Aysen,Chile Chico,Week 5: 03/22 to 03/28,0,5,0,5121
Aysen,Chile Chico,Week 11: 05/03 to 05/09,0,11,0,5121
Aysen,Chile Chico,Week 4: 03/15 to 03/21,0,4,0,5121
Aysen,Chile Chico,Week 1: 02/23 to 02/29,0,1,0,5121
Aysen,Chile Chico,Week 12: 05/10 to 05/16,0,12,0,5121
Aysen,Chile Chico,Week 14: 05/24 to 05/30,0,14,0,5121
Aysen,Chile Chico,Week 7: 04/05 to 04/11,0,7,0,5121
Aysen,Chile Chico,Week 3: 03/08 to 03/14,0,3,0,5121
Aysen,Chile Chico,Week 10: 04/26 to 05/02,0,10,0,5121
Aysen,Chile Chico,Week 13: 05/17 to 05/23,0,13,0,5121
Aysen,Chile Chico,Week 9: 04/19 to 04/25,0,9,0,5121
Aysen,Chile Chico,Week 8: 04/12 to 04/18,0,8,0,5121
Aysen,Chile Chico,Week 0: 02/16 to 02/22,0,0,0,5121
Aysen,Chile Chico,Week 6: 03/29 to 04/04,0,6,0,5121
Aysen,Chile Chico,Week 2: 03/01 to 03/07,0,2,0,5121
Aysen,Chile Chico,Week 16: 06/07 to 06/13,0,16,0,5121
Nuble,Chillan,Week 14: 05/24 to 05/30,0,14,1,198624
Nuble,Chillan,Week 7: 04/05 to 04/11,0,7,1,198624
Nuble,Chillan,Week 12: 05/10 to 05/16,0,12,1,198624
Nuble,Chillan,Week 10: 04/26 to 05/02,0,10,1,198624
Nuble,Chillan,Week 15: 05/31 to 06/06,0,15,1,198624
Nuble,Chillan,Week 11: 05/03 to 05/09,0,11,1,198624
Nuble,Chillan,Week 2: 03/01 to 03/07,0,2,1,198624
Nuble,Chillan,Week 6: 03/29 to 04/04,0,6,1,198624
Nuble,Chillan,Week 16: 06/07 to 06/13,0,16,1,198624
Nuble,Chillan,Week 1: 02/23 to 02/29,0,1,1,198624
Nuble,Chillan,Week 4: 03/15 to 03/21,0,4,1,198624
Nuble,Chillan,Week 9: 04/19 to 04/25,0,9,1,198624
Nuble,Chillan,Week 0: 02/16 to 02/22,1,0,1,198624
Nuble,Chillan,Week 13: 05/17 to 05/23,0,13,1,198624
Nuble,Chillan,Week 3: 03/08 to 03/14,0,3,1,198624
Nuble,Chillan,Week 8: 04/12 to 04/18,0,8,1,198624
Nuble,Chillan,Week 5: 03/22 to 03/28,0,5,1,198624
Nuble,Chillan Viejo,Week 9: 04/19 to 04/25,0,9,0,33827
