v1,id,region,comuna,date,WeeklyCases,week,address,address2,empty_address,formattedaddress,lat,lon,CumCases,Pop
83,Angol-Araucania,Araucania,Angol,Week 4: 03/15 to 03/21,3,4,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,5,56058
84,Angol-Araucania,Araucania,Angol,Week 5: 03/22 to 03/28,10,5,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,15,56058
85,Angol-Araucania,Araucania,Angol,Week 6: 03/29 to 04/04,9,6,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,24,56058
86,Angol-Araucania,Araucania,Angol,Week 7: 04/05 to 04/11,16,7,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,40,56058
87,Angol-Araucania,Araucania,Angol,Week 8: 04/12 to 04/18,31,8,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,71,56058
88,Angol-Araucania,Araucania,Angol,Week 9: 04/19 to 04/25,9,9,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,80,56058
80,Angol-Araucania,Araucania,Angol,Week 10: 04/26 to 05/01,0,10,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,"Angol, Araucania, Chile",-37.806072,-72.703804,80,56058
320,Carahue-Araucania,Araucania,Carahue,Week 0: 02/16 to 02/22,0,0,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,0,25486
321,Carahue-Araucania,Araucania,Carahue,Week 1: 02/23 to 02/29,0,1,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,0,25486
323,Carahue-Araucania,Araucania,Carahue,Week 2: 03/01 to 03/07,0,2,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,0,25486
324,Carahue-Araucania,Araucania,Carahue,Week 3: 03/08 to 03/14,0,3,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,0,25486
325,Carahue-Araucania,Araucania,Carahue,Week 4: 03/15 to 03/21,1,4,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,1,25486
326,Carahue-Araucania,Araucania,Carahue,Week 5: 03/22 to 03/28,3,5,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,4,25486
327,Carahue-Araucania,Araucania,Carahue,Week 6: 03/29 to 04/04,9,6,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,13,25486
328,Carahue-Araucania,Araucania,Carahue,Week 7: 04/05 to 04/11,9,7,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,22,25486
329,Carahue-Araucania,Araucania,Carahue,Week 8: 04/12 to 04/18,8,8,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,30,25486
330,Carahue-Araucania,Araucania,Carahue,Week 9: 04/19 to 04/25,1,9,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,31,25486
322,Carahue-Araucania,Araucania,Carahue,Week 10: 04/26 to 05/01,0,10,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,"Carahue, Araucania, Chile",-38.708858,-73.167885,31,25486
507,Cholchol-Araucania,Araucania,Cholchol,Week 0: 02/16 to 02/22,0,0,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,0,12341
508,Cholchol-Araucania,Araucania,Cholchol,Week 1: 02/23 to 02/29,0,1,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,0,12341
510,Cholchol-Araucania,Araucania,Cholchol,Week 2: 03/01 to 03/07,0,2,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,0,12341
511,Cholchol-Araucania,Araucania,Cholchol,Week 3: 03/08 to 03/14,0,3,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,0,12341
512,Cholchol-Araucania,Araucania,Cholchol,Week 4: 03/15 to 03/21,1,4,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,1,12341
513,Cholchol-Araucania,Araucania,Cholchol,Week 5: 03/22 to 03/28,3,5,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,4,12341
514,Cholchol-Araucania,Araucania,Cholchol,Week 6: 03/29 to 04/04,0,6,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,4,12341
515,Cholchol-Araucania,Araucania,Cholchol,Week 7: 04/05 to 04/11,1,7,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,5,12341
516,Cholchol-Araucania,Araucania,Cholchol,Week 8: 04/12 to 04/18,0,8,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,5,12341
517,Cholchol-Araucania,Araucania,Cholchol,Week 9: 04/19 to 04/25,0,9,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,5,12341
509,Cholchol-Araucania,Araucania,Cholchol,Week 10: 04/26 to 05/01,0,10,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,"Cholchol, Araucania, Chile",-38.60059,-72.841141,5,12341
650,Collipulli-Araucania,Araucania,Collipulli,Week 0: 02/16 to 02/22,0,0,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
651,Collipulli-Araucania,Araucania,Collipulli,Week 1: 02/23 to 02/29,0,1,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
653,Collipulli-Araucania,Araucania,Collipulli,Week 2: 03/01 to 03/07,0,2,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
654,Collipulli-Araucania,Araucania,Collipulli,Week 3: 03/08 to 03/14,0,3,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
655,Collipulli-Araucania,Araucania,Collipulli,Week 4: 03/15 to 03/21,0,4,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
656,Collipulli-Araucania,Araucania,Collipulli,Week 5: 03/22 to 03/28,0,5,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
657,Collipulli-Araucania,Araucania,Collipulli,Week 6: 03/29 to 04/04,0,6,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,0,26148
658,Collipulli-Araucania,Araucania,Collipulli,Week 7: 04/05 to 04/11,1,7,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,1,26148
659,Collipulli-Araucania,Araucania,Collipulli,Week 8: 04/12 to 04/18,1,8,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,2,26148
660,Collipulli-Araucania,Araucania,Collipulli,Week 9: 04/19 to 04/25,1,9,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,3,26148
652,Collipulli-Araucania,Araucania,Collipulli,Week 10: 04/26 to 05/01,0,10,"Collipulli, Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,"Collipulli, Araucania, Chile",-37.958267,-72.432121,3,26148
793,Cunco-Araucania,Araucania,Cunco,Week 0: 02/16 to 02/22,0,0,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,0,18055
794,Cunco-Araucania,Araucania,Cunco,Week 1: 02/23 to 02/29,0,1,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,0,18055
796,Cunco-Araucania,Araucania,Cunco,Week 2: 03/01 to 03/07,0,2,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,0,18055
797,Cunco-Araucania,Araucania,Cunco,Week 3: 03/08 to 03/14,0,3,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,0,18055
798,Cunco-Araucania,Araucania,Cunco,Week 4: 03/15 to 03/21,0,4,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,0,18055
799,Cunco-Araucania,Araucania,Cunco,Week 5: 03/22 to 03/28,3,5,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,3,18055
800,Cunco-Araucania,Araucania,Cunco,Week 6: 03/29 to 04/04,3,6,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,6,18055
801,Cunco-Araucania,Araucania,Cunco,Week 7: 04/05 to 04/11,0,7,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,6,18055
802,Cunco-Araucania,Araucania,Cunco,Week 8: 04/12 to 04/18,0,8,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,6,18055
803,Cunco-Araucania,Araucania,Cunco,Week 9: 04/19 to 04/25,0,9,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,6,18055
795,Cunco-Araucania,Araucania,Cunco,Week 10: 04/26 to 05/01,0,10,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,"Cunco, Araucania, Chile",-38.932056,-72.027985,6,18055
804,Curacautin-Araucania,Araucania,Curacautin,Week 0: 02/16 to 02/22,0,0,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,0,18178
805,Curacautin-Araucania,Araucania,Curacautin,Week 1: 02/23 to 02/29,0,1,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,0,18178
807,Curacautin-Araucania,Araucania,Curacautin,Week 2: 03/01 to 03/07,0,2,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,0,18178
808,Curacautin-Araucania,Araucania,Curacautin,Week 3: 03/08 to 03/14,0,3,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,0,18178
809,Curacautin-Araucania,Araucania,Curacautin,Week 4: 03/15 to 03/21,2,4,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,2,18178
810,Curacautin-Araucania,Araucania,Curacautin,Week 5: 03/22 to 03/28,0,5,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,2,18178
811,Curacautin-Araucania,Araucania,Curacautin,Week 6: 03/29 to 04/04,3,6,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,5,18178
812,Curacautin-Araucania,Araucania,Curacautin,Week 7: 04/05 to 04/11,0,7,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,5,18178
813,Curacautin-Araucania,Araucania,Curacautin,Week 8: 04/12 to 04/18,0,8,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,5,18178
814,Curacautin-Araucania,Araucania,Curacautin,Week 9: 04/19 to 04/25,1,9,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,6,18178
806,Curacautin-Araucania,Araucania,Curacautin,Week 10: 04/26 to 05/01,0,10,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,"Curacautín, Curacautin, Araucania, Chile",-38.440426,-71.88974,6,18178
848,Curarrehue-Araucania,Araucania,Curarrehue,Week 0: 02/16 to 02/22,0,0,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,0,7802
849,Curarrehue-Araucania,Araucania,Curarrehue,Week 1: 02/23 to 02/29,0,1,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,0,7802
851,Curarrehue-Araucania,Araucania,Curarrehue,Week 2: 03/01 to 03/07,0,2,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,0,7802
852,Curarrehue-Araucania,Araucania,Curarrehue,Week 3: 03/08 to 03/14,1,3,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,1,7802
853,Curarrehue-Araucania,Araucania,Curarrehue,Week 4: 03/15 to 03/21,1,4,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,2,7802
854,Curarrehue-Araucania,Araucania,Curarrehue,Week 5: 03/22 to 03/28,2,5,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
855,Curarrehue-Araucania,Araucania,Curarrehue,Week 6: 03/29 to 04/04,0,6,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
856,Curarrehue-Araucania,Araucania,Curarrehue,Week 7: 04/05 to 04/11,0,7,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
857,Curarrehue-Araucania,Araucania,Curarrehue,Week 8: 04/12 to 04/18,0,8,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
858,Curarrehue-Araucania,Araucania,Curarrehue,Week 9: 04/19 to 04/25,0,9,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
850,Curarrehue-Araucania,Araucania,Curarrehue,Week 10: 04/26 to 05/01,0,10,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,"Curarrehue, Araucania, Chile",-39.361645,-71.589027,4,7802
980,Ercilla-Araucania,Araucania,Ercilla,Week 0: 02/16 to 02/22,0,0,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
981,Ercilla-Araucania,Araucania,Ercilla,Week 1: 02/23 to 02/29,0,1,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
983,Ercilla-Araucania,Araucania,Ercilla,Week 2: 03/01 to 03/07,0,2,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
984,Ercilla-Araucania,Araucania,Ercilla,Week 3: 03/08 to 03/14,0,3,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
985,Ercilla-Araucania,Araucania,Ercilla,Week 4: 03/15 to 03/21,0,4,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
986,Ercilla-Araucania,Araucania,Ercilla,Week 5: 03/22 to 03/28,0,5,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,0,8458
987,Ercilla-Araucania,Araucania,Ercilla,Week 6: 03/29 to 04/04,3,6,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,3,8458
988,Ercilla-Araucania,Araucania,Ercilla,Week 7: 04/05 to 04/11,1,7,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,4,8458
989,Ercilla-Araucania,Araucania,Ercilla,Week 8: 04/12 to 04/18,3,8,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,7,8458
990,Ercilla-Araucania,Araucania,Ercilla,Week 9: 04/19 to 04/25,1,9,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,8,8458
982,Ercilla-Araucania,Araucania,Ercilla,Week 10: 04/26 to 05/01,0,10,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,"Ercilla, Araucania, Chile",-38.055317,-72.383301,8,8458
1013,Freire-Araucania,Araucania,Freire,Week 0: 02/16 to 02/22,0,0,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,0,25446
1014,Freire-Araucania,Araucania,Freire,Week 1: 02/23 to 02/29,0,1,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,0,25446
1016,Freire-Araucania,Araucania,Freire,Week 2: 03/01 to 03/07,0,2,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,0,25446
1017,Freire-Araucania,Araucania,Freire,Week 3: 03/08 to 03/14,0,3,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,0,25446
1018,Freire-Araucania,Araucania,Freire,Week 4: 03/15 to 03/21,2,4,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,2,25446
1019,Freire-Araucania,Araucania,Freire,Week 5: 03/22 to 03/28,3,5,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,5,25446
1020,Freire-Araucania,Araucania,Freire,Week 6: 03/29 to 04/04,0,6,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,5,25446
1021,Freire-Araucania,Araucania,Freire,Week 7: 04/05 to 04/11,0,7,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,5,25446
1022,Freire-Araucania,Araucania,Freire,Week 8: 04/12 to 04/18,2,8,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,7,25446
1023,Freire-Araucania,Araucania,Freire,Week 9: 04/19 to 04/25,0,9,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,7,25446
1015,Freire-Araucania,Araucania,Freire,Week 10: 04/26 to 05/01,0,10,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,"Freire, Araucania, Chile",-38.957298,-72.62693,7,25446
1079,Galvarino-Araucania,Araucania,Galvarino,Week 0: 02/16 to 02/22,0,0,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,0,12633
1080,Galvarino-Araucania,Araucania,Galvarino,Week 1: 02/23 to 02/29,0,1,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,0,12633
1082,Galvarino-Araucania,Araucania,Galvarino,Week 2: 03/01 to 03/07,0,2,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,0,12633
1083,Galvarino-Araucania,Araucania,Galvarino,Week 3: 03/08 to 03/14,0,3,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,0,12633
1084,Galvarino-Araucania,Araucania,Galvarino,Week 4: 03/15 to 03/21,0,4,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,0,12633
1085,Galvarino-Araucania,Araucania,Galvarino,Week 5: 03/22 to 03/28,1,5,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,1,12633
1086,Galvarino-Araucania,Araucania,Galvarino,Week 6: 03/29 to 04/04,1,6,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,"Galvarino, Araucania, Chile",-38.408859,-72.78212,2,12633
